0,1,2,key
69448,514489,1001701,40000001000_1_1_CTB
38700,286700,558200,40000001000_1_1_VRY
111587,521187,883928,40000001000_1_2_SMG
47546,222073,376633,40000001000_1_2_AC1
65487,305867,518746,40000001000_1_2_CV1
51684,241400,409411,40000001000_1_2_GYR
117877,550568,933757,40000001000_1_2_CTR
118750,554644,940671,40000001000_1_2_CTB
66200,309200,524400,40000001000_1_2_VRY
67216,459727,886941,40000001000_1_3_SMG
28964,196386,378610,40000001000_1_3_AC1
39590,270779,522407,40000001000_1_3_CV1
31081,212575,410116,40000001000_1_3_GYR
70782,484119,934000,40000001000_1_3_CTR
71250,487320,940176,40000001000_1_3_CTB
39900,272900,526501,40000001000_1_3_VRY
107293,617650,963278,40000001000_1_4_SMG
45715,263166,410429,40000001000_1_4_AC1
62666,362796,566053,40000001000_1_4_CV1
49733,286296,446503,40000001000_1_4_GYR
113553,653686,1019480,40000001000_1_4_CTR
114154,657147,1024876,40000001000_1_4_CTB
63700,366700,571900,40000001000_1_4_VRY
27698,402038,838824,40000001000_1_5_SMG
11785,171061,356907,40000001000_1_5_AC1
16251,235875,492136,40000001000_1_5_CV1
12828,186197,388487,40000001000_1_5_GYR
29173,423450,883498,40000001000_1_5_CTR
29370,426296,889437,40000001000_1_5_CTB
16500,239500,499700,40000001000_1_5_VRY
37608,422114,878631,40000001000_2_1_SMG
16025,179861,374381,40000001000_2_1_AC1
21628,247146,514899,40000001000_2_1_CV1
17407,195379,406681,40000001000_2_1_GYR
39638,444906,926072,40000001000_2_1_CTR
39931,448191,932910,40000001000_2_1_CTB
22300,250300,521000,40000001000_2_1_VRY
41143,459312,874446,40000001000_2_2_SMG
17484,195183,371592,40000001000_2_2_AC1
23756,269597,513653,40000001000_2_2_CV1
19057,212742,405021,40000001000_2_2_GYR
43368,484153,921739,40000001000_2_2_CTR
43716,488037,929134,40000001000_2_2_CTB
24400,272400,518600,40000001000_2_2_VRY
75374,442967,947310,40000001000_2_3_SMG
32094,188612,403357,40000001000_2_3_AC1
44302,260360,556796,40000001000_2_3_CV1
35081,206165,440897,40000001000_2_3_GYR
240080,569081,1020476,40000001000_2_3_CTR
80243,471584,1008510,40000001000_2_3_CTB
44700,262700,561801,40000001000_2_3_VRY
74876,460849,932962,40000001000_2_4_SMG
33157,204073,413134,40000001000_2_4_AC1
44861,276112,558971,40000001000_2_4_CV1
35443,218146,441623,40000001000_2_4_GYR
80407,494892,1001879,40000001000_2_4_CTR
81106,499192,1010584,40000001000_2_4_CTB
45200,278200,563200,40000001000_2_4_VRY
61007,420965,930314,40000001000_2_5_SMG
25995,179372,396403,40000001000_2_5_AC1
35778,246874,545580,40000001000_2_5_CV1
28257,194981,430899,40000001000_2_5_GYR
64301,443695,980546,40000001000_2_5_CTR
64698,446433,986596,40000001000_2_5_CTB
36100,249100,550500,40000001000_2_5_VRY
83829,694869,974298,40000001000_3_1_SMG
35746,296297,415447,40000001000_3_1_AC1
49359,409137,573664,40000001000_3_1_CV1
38854,322067,451580,40000001000_3_1_GYR
88896,736871,1033190,40000001000_3_1_CTR
89198,739371,1036695,40000001000_3_1_CTB
49800,412800,578800,40000001000_3_1_VRY
38089,457066,866768,40000001000_3_2_SMG
16667,199998,379270,40000001000_3_2_AC1
22861,274327,520227,40000001000_3_2_CV1
17951,215404,408487,40000001000_3_2_GYR
40924,491088,931287,40000001000_3_2_CTR
41305,495652,939943,40000001000_3_2_CTB
23000,276000,523400,40000001000_3_2_VRY
74237,451207,879101,40000001000_3_3_SMG
32448,197217,384245,40000001000_3_3_AC1
44331,269441,524961,40000001000_3_3_CV1
34939,212355,413738,40000001000_3_3_GYR
79709,484467,943902,40000001000_3_3_CTR
80449,488960,952656,40000001000_3_3_CTB
44900,272900,531700,40000001000_3_3_VRY
126999,547006,1014160,40000001000_3_4_SMG
55469,238913,442949,40000001000_3_4_AC1
76172,328084,608275,40000001000_3_4_CV1
60036,258583,479419,40000001000_3_4_GYR
136105,586229,1086880,40000001000_3_4_CTR
137713,593155,1099721,40000001000_3_4_CTB
76500,329500,610901,40000001000_3_4_VRY
108665,619133,1053986,40000001000_3_5_SMG
46302,263810,449099,40000001000_3_5_AC1
63892,364035,619709,40000001000_3_5_CV1
50405,287191,488893,40000001000_3_5_GYR
114762,653874,1113118,40000001000_3_5_CTR
115613,658723,1121373,40000001000_3_5_CTB
64500,367500,625608,40000001000_3_5_VRY
52330,469624,894489,10100000000_1_1_SMG
22789,204511,389531,10100000000_1_1_AC1
30757,276020,525733,10100000000_1_1_CV1
24548,217751,414461,10100000000_1_1_GYR
55958,496384,944802,10100000000_1_1_CTR
55680,499682,951740,10100000000_1_1_CTB
31100,279100,531600,10100000000_1_1_VRY
77028,494118,912386,10100000000_1_2_SMG
33481,214776,396582,10100000000_1_2_AC1
44948,290667,537080,10100000000_1_2_CV1
35755,229362,423515,10100000000_1_2_GYR
81261,521277,962535,10100000000_1_2_CTR
82023,526160,971550,10100000000_1_2_CTB
45800,293800,542500,10100000000_1_2_VRY
84538,536753,955221,10100000000_1_4_SMG
36660,232763,414231,10100000000_1_4_AC1
49592,314872,560354,10100000000_1_4_CV1
39128,248431,442114,10100000000_1_4_GYR
89165,566132,1007504,10100000000_1_4_CTR
90480,570321,1014353,10100000000_1_4_CTB
50100,318100,566100,10100000000_1_4_VRY
74156,526858,950338,10100000000_1_3_SMG
32126,228247,411708,10100000000_1_3_AC1
43418,308469,556411,10100000000_1_3_CV1
34329,243900,439943,10100000000_1_3_GYR
78987,556745,1003663,10100000000_1_3_CTR
78642,558735,1007836,10100000000_1_3_CTB
43900,311900,562600,10100000000_1_3_VRY
128586,553843,995741,10100000000_1_5_SMG
55960,241029,433340,10100000000_1_5_AC1
75524,325293,584837,10100000000_1_5_CV1
59557,256523,461197,10100000000_1_5_GYR
135709,584525,1050902,10100000000_1_5_CTR
136821,589313,1059510,10100000000_1_5_CTB
76501,329500,592400,10100000000_1_5_VRY
58167,467862,893573,10100000000_2_1_SMG
25283,203363,388404,10100000000_2_1_AC1
33636,273573,522889,10100000000_2_1_CV1
26927,216585,413657,10100000000_2_1_GYR
61445,494232,943938,10100000000_2_1_CTR
61817,497220,949645,10100000000_2_1_CTB
34500,277500,530001,10100000000_2_1_VRY
28180,437318,871711,10100000000_2_2_SMG
12231,189801,378332,10100000000_2_2_AC1
16117,256386,511487,10100000000_2_2_CV1
13061,202687,404018,10100000000_2_2_GYR
29721,461230,919375,10100000000_2_2_CTR
29901,464034,924965,10100000000_2_2_CTB
16300,259300,517300,10100000000_2_2_VRY
52693,464408,899505,10100000000_2_3_SMG
22729,200320,387997,10100000000_2_3_AC1
31068,273818,530354,10100000000_2_3_CV1
24392,214977,416384,10100000000_2_3_GYR
55249,486930,943126,10100000000_2_3_CTR
56186,495188,959122,10100000000_2_3_CTB
31100,274100,530900,10100000000_2_3_VRY
91667,489783,923361,10100000000_2_4_SMG
39967,213543,402580,10100000000_2_4_AC1
53842,287682,542350,10100000000_2_4_CV1
42950,228097,429736,10100000000_2_4_GYR
97614,518404,976676,10100000000_2_4_CTR
97860,522872,985742,10100000000_2_4_CTB
54800,292800,552001,10100000000_2_4_VRY
63513,472893,905185,10100000000_2_5_SMG
27581,205358,393085,10100000000_2_5_AC1
37363,278186,532487,10100000000_2_5_CV1
29777,219519,419881,10100000000_2_5_GYR
67906,500615,957541,10100000000_2_5_CTR
67624,503499,963769,10100000000_2_5_CTB
37700,280700,537300,10100000000_2_5_VRY
66919,594514,1002600,10100000000_3_1_SMG
29442,259204,436922,10100000000_3_1_AC1
39263,348817,588252,10100000000_3_1_CV1
31415,276573,466199,10100000000_3_1_GYR
71536,629799,1061606,10100000000_3_1_CTR
71243,632927,1067379,10100000000_3_1_CTB
39700,352700,594800,10100000000_3_1_VRY
89707,507104,957825,10100000000_3_2_SMG
39420,221345,417794,10100000000_3_2_AC1
52679,297787,562464,10100000000_3_2_CV1
41969,235658,444811,10100000000_3_2_GYR
95631,536977,1013560,10100000000_3_2_CTR
96349,541009,1021170,10100000000_3_2_CTB
53300,301300,569100,10100000000_3_2_VRY
38306,540999,972506,10100000000_3_3_SMG
16663,235335,423040,10100000000_3_3_AC1
22157,318242,572398,10100000000_3_3_CV1
17760,250831,450895,10100000000_3_3_GYR
40441,571155,1026713,10100000000_3_3_CTR
40826,576590,1036484,10100000000_3_3_CTB
22300,320300,576100,10100000000_3_3_VRY
98725,528626,968383,10100000000_3_4_SMG
43027,229002,419240,10100000000_3_4_AC1
57773,309349,566692,10100000000_3_4_CV1
45909,244342,447323,10100000000_3_4_GYR
104474,556049,1017975,10100000000_3_4_CTR
104413,559083,1024176,10100000000_3_4_CTB
58101,311100,569900,10100000000_3_4_VRY
29395,462748,893246,10100000000_3_5_SMG
12803,201546,389046,10100000000_3_5_AC1
17323,272710,526414,10100000000_3_5_CV1
13656,214985,414986,10100000000_3_5_GYR
31184,490925,947637,10100000000_3_5_CTR
31391,494179,953918,10100000000_3_5_CTB
17501,275500,531800,10100000000_3_5_VRY
62779,504243,980956,20100000000_1_1_SMG
27542,221217,430356,20100000000_1_1_AC1
37034,297458,578675,20100000000_1_1_CV1
29155,234174,455563,20100000000_1_1_GYR
66350,532929,1036763,20100000000_1_1_CTR
66882,537202,1045075,20100000000_1_1_CTB
37400,300400,584400,20100000000_1_1_VRY
40962,432107,894766,20100000000_1_2_SMG
17943,189279,391940,20100000000_1_2_AC1
24129,254541,527079,20100000000_1_2_CV1
18986,200278,414716,20100000000_1_2_GYR
43446,458311,949028,20100000000_1_2_CTR
43699,460981,954555,20100000000_1_2_CTB
24400,257400,533000,20100000000_1_2_VRY
59027,492896,903053,20100000000_1_3_SMG
25804,215474,394778,20100000000_1_3_AC1
34183,288398,528719,20100000000_1_3_CV1
27362,228479,418605,20100000000_1_3_GYR
62229,519635,952044,20100000000_1_3_CTR
62726,523782,959642,20100000000_1_3_CTB
35100,293100,537000,20100000000_1_3_VRY
30125,447494,895829,20100000000_1_4_SMG
13226,196464,393297,20100000000_1_4_AC1
17694,262835,526163,20100000000_1_4_CV1
13964,207418,415226,20100000000_1_4_GYR
31842,473004,946896,20100000000_1_4_CTR
32053,476131,953156,20100000000_1_4_CTB
17900,265900,532300,20100000000_1_4_VRY
106655,532936,944896,20100000000_1_5_SMG
46725,233474,413950,20100000000_1_5_AC1
62594,312772,554544,20100000000_1_5_CV1
49435,247019,437965,20100000000_1_5_GYR
112514,562213,996804,20100000000_1_5_CTR
113480,567041,1005364,20100000000_1_5_CTB
63300,316300,560800,20100000000_1_5_VRY
26257,452080,898437,20100000000_2_1_SMG
11532,198557,394600,20100000000_2_1_AC1
15383,264859,526365,20100000000_2_1_CV1
12180,209710,416766,20100000000_2_1_GYR
27711,477112,948185,20100000000_2_1_CTR
27941,481076,956061,20100000000_2_1_CTB
15600,268600,533800,20100000000_2_1_VRY
57449,475259,760819,20100000000_2_2_SMG
25222,208653,334022,20100000000_2_2_AC1
33709,278860,446413,20100000000_2_2_CV1
26627,220273,352624,20100000000_2_2_GYR
60594,501272,802461,20100000000_2_2_CTR
61084,505330,808958,20100000000_2_2_CTB
34100,282100,451600,20100000000_2_2_VRY
30579,430457,882924,20100000000_2_3_SMG
13480,189755,389211,20100000000_2_3_AC1
18038,253914,520811,20100000000_2_3_CV1
14202,199915,410051,20100000000_2_3_GYR
32344,455295,933870,20100000000_2_3_CTR
32716,460531,944609,20100000000_2_3_CTB
18200,256201,525500,20100000000_2_3_VRY
81724,482758,961135,20100000000_2_4_SMG
35954,212388,422849,20100000000_2_4_AC1
47993,283502,564430,20100000000_2_4_CV1
37880,223764,445496,20100000000_2_4_GYR
86206,509236,1013851,20100000000_2_4_CTR
87009,513981,1023297,20100000000_2_4_CTB
48500,286501,570401,20100000000_2_4_VRY
61194,437121,893459,20100000000_2_5_SMG
26868,191924,392286,20100000000_2_5_AC1
35958,256851,524994,20100000000_2_5_CV1
28344,202463,413826,20100000000_2_5_GYR
65145,460910,941329,20100000000_2_5_CTR
65115,465131,950711,20100000000_2_5_CTB
36300,259300,530000,20100000000_2_5_VRY
67817,460884,899331,20100000000_3_1_SMG
29628,201347,392891,20100000000_3_1_AC1
39906,271197,529192,20100000000_3_1_CV1
31458,213786,417163,20100000000_3_1_GYR
71251,484222,944871,20100000000_3_1_CTR
72211,490745,957599,20100000000_3_1_CTB
40200,273200,533100,20100000000_3_1_VRY
29331,506367,899459,20100000000_3_2_SMG
12822,221347,393178,20100000000_3_2_AC1
17236,297556,528548,20100000000_3_2_CV1
13576,234368,416308,20100000000_3_2_GYR
30957,534449,949341,20100000000_3_2_CTR
31163,537995,955638,20100000000_3_2_CTB
17400,300400,533600,20100000000_3_2_VRY
42767,460333,915446,20100000000_3_3_SMG
18709,201374,400464,20100000000_3_3_AC1
25160,270813,538555,20100000000_3_3_CV1
19838,213525,424628,20100000000_3_3_GYR
45057,484980,964461,20100000000_3_3_CTR
45418,488866,972189,20100000000_3_3_CTB
25400,273400,543700,20100000000_3_3_VRY
50887,418216,889172,20100000000_3_4_SMG
22294,183219,389544,20100000000_3_4_AC1
29864,245432,521814,20100000000_3_4_CV1
23571,193715,411859,20100000000_3_4_GYR
53677,441139,937909,20100000000_3_4_CTR
54112,444715,945512,20100000000_3_4_CTB
30201,248200,527700,20100000000_3_4_VRY
109127,484091,915048,20100000000_3_5_SMG
47892,212449,401578,20100000000_3_5_AC1
64288,285183,539063,20100000000_3_5_CV1
51019,225155,425295,20100000000_3_5_GYR
116173,512689,968416,20100000000_3_5_CTR
116648,514788,972381,20100000000_3_5_CTB
64900,287900,544200,20100000000_3_5_VRY
71960,506749,912215,30100000000_1_1_SMG
31563,222265,400107,30100000000_1_1_AC1
42334,298120,536656,30100000000_1_1_CV1
33376,235038,423100,30100000000_1_1_GYR
76062,535635,964214,30100000000_1_1_CTR
76615,539534,971233,30100000000_1_1_CTB
42700,300700,541300,30100000000_1_1_VRY
50107,469916,883293,30100000000_1_2_SMG
21795,204398,384203,30100000000_1_2_AC1
29444,276134,519043,30100000000_1_2_CV1
23065,216305,406584,30100000000_1_2_GYR
52773,494920,930292,30100000000_1_2_CTR
53133,498298,936642,30100000000_1_2_CTB
29600,277600,521800,30100000000_1_2_VRY
105484,490906,919604,30100000000_1_3_SMG
46147,214760,402305,30100000000_1_3_AC1
61677,287035,537695,30100000000_1_3_CV1
48939,227754,426647,30100000000_1_3_GYR
111450,518670,971613,30100000000_1_3_CTR
112268,522477,978744,30100000000_1_3_CTB
62400,290400,544000,30100000000_1_3_VRY
95412,480436,933853,30100000000_1_4_SMG
41731,210128,408439,30100000000_1_4_AC1
55981,281884,547914,30100000000_1_4_CV1
44132,222220,431943,30100000000_1_4_GYR
100499,506051,983641,30100000000_1_4_CTR
101440,510788,992849,30100000000_1_4_CTB
56500,284501,553000,30100000000_1_4_VRY
70670,462716,890938,30100000000_1_5_SMG
30948,202634,390162,30100000000_1_5_AC1
41575,272218,524142,30100000000_1_5_CV1
32776,214600,413202,30100000000_1_5_GYR
74641,488720,941008,30100000000_1_5_CTR
75288,492955,949163,30100000000_1_5_CTB
42000,275001,529501,30100000000_1_5_VRY
88706,483139,936822,30100000000_2_1_SMG
38305,208630,404539,30100000000_2_1_AC1
51948,282936,548622,30100000000_2_1_CV1
40946,223010,432424,30100000000_2_1_GYR
92933,506163,981467,30100000000_2_1_CTR
93930,511596,992001,30100000000_2_1_CTB
52400,285400,553401,30100000000_2_1_VRY
69891,437028,911105,30100000000_2_2_SMG
30418,190202,396529,30100000000_2_2_AC1
41064,256771,535309,30100000000_2_2_CV1
32357,202327,421807,30100000000_2_2_GYR
73799,461464,962050,30100000000_2_2_CTR
74276,464444,968262,30100000000_2_2_CTB
41500,259500,541000,30100000000_2_2_VRY
99968,474007,922351,30100000000_2_3_SMG
43723,207314,403403,30100000000_2_3_AC1
58770,278665,542242,30100000000_2_3_CV1
46346,219752,427606,30100000000_2_3_GYR
105456,500027,972983,30100000000_2_3_CTR
106302,504039,980789,30100000000_2_3_CTB
59600,282600,549900,30100000000_2_3_VRY
142537,535566,915269,30100000000_2_4_SMG
62032,233077,398324,30100000000_2_4_AC1
83615,314173,536915,30100000000_2_4_CV1
66062,248221,424203,30100000000_2_4_GYR
150248,564539,964783,30100000000_2_4_CTR
151445,569036,972468,30100000000_2_4_CTB
84500,317500,542600,30100000000_2_4_VRY
61644,455145,905562,30100000000_2_5_SMG
26885,198502,394942,30100000000_2_5_AC1
36218,267412,532045,30100000000_2_5_CV1
28612,211254,420313,30100000000_2_5_GYR
65114,480770,956544,30100000000_2_5_CTR
65552,484004,962980,30100000000_2_5_CTB
36500,269500,536200,30100000000_2_5_VRY
54338,455966,885606,30100000000_3_1_SMG
23783,199569,387615,30100000000_3_1_AC1
31895,267641,519828,30100000000_3_1_CV1
25136,210918,409659,30100000000_3_1_GYR
57242,480331,932930,30100000000_3_1_CTR
57778,484833,941673,30100000000_3_1_CTB
32200,270200,524800,30100000000_3_1_VRY
28977,435983,871797,30100000000_3_2_SMG
12747,191781,383489,30100000000_3_2_AC1
17156,258121,516143,30100000000_3_2_CV1
13422,201945,403812,30100000000_3_2_GYR
30770,462965,925751,30100000000_3_2_CTR
30832,463905,927631,30100000000_3_2_CTB
17300,260301,520500,30100000000_3_2_VRY
64974,466628,941693,30100000000_3_3_SMG
28459,204384,412463,30100000000_3_3_AC1
38097,273601,552150,30100000000_3_3_CV1
30103,216191,436292,30100000000_3_3_GYR
68493,491902,992700,30100000000_3_3_CTR
69138,496532,1002043,30100000000_3_3_CTB
38500,276500,558000,30100000000_3_3_VRY
110301,503266,953742,30100000000_3_4_SMG
48069,219323,415640,30100000000_3_4_AC1
64681,295118,559280,30100000000_3_4_CV1
51049,232921,441410,30100000000_3_4_GYR
116332,530787,1005898,30100000000_3_4_CTR
117110,534333,1012618,30100000000_3_4_CTB
65400,298400,565500,30100000000_3_4_VRY
105016,531482,940923,30100000000_3_5_SMG
45897,232283,411228,30100000000_3_5_AC1
61607,311788,551982,30100000000_3_5_CV1
48639,246159,435794,30100000000_3_5_GYR
111144,562498,995833,30100000000_3_5_CTR
111579,564696,999725,30100000000_3_5_CTB
62300,315300,558201,30100000000_3_5_VRY
62299,447231,890410,40100000000_1_1_SMG
26510,190307,378890,40100000000_1_1_AC1
36570,262526,522672,40100000000_1_1_CV1
28796,206721,411568,40100000000_1_1_GYR
65659,471354,938438,40100000000_1_1_CTR
66101,474530,944760,40100000000_1_1_CTB
36900,264900,527400,40100000000_1_1_VRY
40369,398643,869277,40100000000_1_2_SMG
17226,170100,370918,40100000000_1_2_AC1
23774,234767,511930,40100000000_1_2_CV1
18750,185148,403732,40100000000_1_2_GYR
42613,420798,917587,40100000000_1_2_CTR
43013,424745,926194,40100000000_1_2_CTB
24000,237000,516801,40100000000_1_2_VRY
33966,408934,855532,40100000000_1_3_SMG
14453,174003,364032,40100000000_1_3_AC1
19906,239649,501371,40100000000_1_3_CV1
15700,189018,395445,40100000000_1_3_GYR
35775,430717,901104,40100000000_1_3_CTR
35968,433040,905965,40100000000_1_3_CTB
20200,243201,508801,40100000000_1_3_VRY
55036,430354,885785,40100000000_1_4_SMG
23486,183644,377988,40100000000_1_4_AC1
32374,253147,521044,40100000000_1_4_CV1
25546,199753,411146,40100000000_1_4_GYR
58093,454262,934994,40100000000_1_4_CTR
58567,457966,942617,40100000000_1_4_CTB
32700,255700,526300,40100000000_1_4_VRY
24250,399786,848240,40100000000_1_5_SMG
10356,170718,362218,40100000000_1_5_AC1
14277,235361,499374,40100000000_1_5_CV1
11256,185567,393723,40100000000_1_5_GYR
25650,422855,897187,40100000000_1_5_CTR
25824,425724,903273,40100000000_1_5_CTB
14400,237400,503700,40100000000_1_5_VRY
50793,460842,887092,40100000000_2_1_SMG
21643,196363,377986,40100000000_2_1_AC1
29871,271014,521684,40100000000_2_1_CV1
23478,213011,410032,40100000000_2_1_GYR
53538,485748,935034,40100000000_2_1_CTR
54076,490636,944442,40100000000_2_1_CTB
30100,273100,525700,40100000000_2_1_VRY
25467,384694,834993,40100000000_2_2_SMG
10867,164155,356305,40100000000_2_2_AC1
14963,226030,490607,40100000000_2_2_CV1
11804,178310,387029,40100000000_2_2_GYR
26916,406581,882501,40100000000_2_2_CTR
27061,408776,887264,40100000000_2_2_CTB
15100,228100,495100,40100000000_2_2_VRY
44061,435896,866747,40100000000_2_3_SMG
18773,185716,369282,40100000000_2_3_AC1
25900,256227,509489,40100000000_2_3_CV1
20392,201739,401142,40100000000_2_3_GYR
46561,460628,915924,40100000000_2_3_CTR
46852,463513,921660,40100000000_2_3_CTB
26200,259200,515400,40100000000_2_3_VRY
59746,442386,916658,40100000000_2_4_SMG
25476,188636,390868,40100000000_2_4_AC1
35085,259781,538286,40100000000_2_4_CV1
27716,205217,425225,40100000000_2_4_GYR
63235,468219,970187,40100000000_2_4_CTR
63572,470718,975364,40100000000_2_4_CTB
35600,263600,546201,40100000000_2_4_VRY
41934,410010,873314,40100000000_2_5_SMG
17825,174283,371220,40100000000_2_5_AC1
24110,239519,510657,40100000000_2_5_CV1
19375,189442,403507,40100000000_2_5_GYR
44003,430238,916399,40100000000_2_5_CTR
44387,433990,924391,40100000000_2_5_CTB
24401,242401,516800,40100000000_2_5_VRY
35043,436004,860888,40100000000_3_1_SMG
15236,186213,367392,40100000000_3_1_AC1
20585,256121,505709,40100000000_3_1_CV1
16539,202140,398815,40100000000_3_1_GYR
37659,460284,908124,40100000000_3_1_CTR
37965,464023,915502,40100000000_3_1_CTB
20800,258801,511000,40100000000_3_1_VRY
35911,403442,854596,40100000000_3_2_SMG
15271,171565,363419,40100000000_3_2_AC1
21122,237300,502663,40100000000_3_2_CV1
16659,187158,396449,40100000000_3_2_GYR
37806,424734,899698,40100000000_3_2_CTR
38212,429298,909364,40100000000_3_2_CTB
21300,239300,506901,40100000000_3_2_VRY
86392,461201,876013,40100000000_3_3_SMG
36961,197316,374786,40100000000_3_3_AC1
50922,271848,516352,40100000000_3_3_CV1
40040,213755,406009,40100000000_3_3_GYR
91178,486753,924546,40100000000_3_3_CTR
92042,491367,933309,40100000000_3_3_CTB
51400,274400,521200,40100000000_3_3_VRY
65945,449499,865016,40100000000_3_4_SMG
28008,190906,367379,40100000000_3_4_AC1
38755,264165,508360,40100000000_3_4_CV1
30404,207242,398817,40100000000_3_4_GYR
69231,471900,908125,40100000000_3_4_CTR
70030,477341,918596,40100000000_3_4_CTB
39200,267200,514200,40100000000_3_4_VRY
88985,447959,911759,40100000000_3_5_SMG
37944,191012,388779,40100000000_3_5_AC1
52305,263305,535920,40100000000_3_5_CV1
41308,207945,423243,40100000000_3_5_GYR
93863,472511,961732,40100000000_3_5_CTR
94624,476342,969529,40100000000_3_5_CTB
52800,265800,541000,40100000000_3_5_VRY
34183,434949,891115,10000100000_1_1_SMG
14989,190712,390726,10000100000_1_1_AC1
20066,255323,523100,10000100000_1_1_CV1
16160,201634,412747,10000100000_1_1_GYR
36772,458834,939240,10000100000_1_1_CTR
36417,463373,949349,10000100000_1_1_CTB
20301,258300,529200,10000100000_1_1_VRY
58818,485205,916310,10000100000_1_2_SMG
25744,212366,401053,10000100000_1_2_AC1
34498,284582,537434,10000100000_1_2_CV1
27544,224754,424148,10000100000_1_2_GYR
62683,511491,965267,10000100000_1_2_CTR
62494,515527,973574,10000100000_1_2_CTB
34900,287900,543700,10000100000_1_2_VRY
44504,444191,885023,10000100000_1_3_SMG
19414,193768,386071,10000100000_1_3_AC1
26182,261321,520666,10000100000_1_3_CV1
20612,205722,409887,10000100000_1_3_GYR
47094,470051,936548,10000100000_1_3_CTR
47287,471972,940374,10000100000_1_3_CTB
26500,264501,527000,10000100000_1_3_VRY
47369,458455,913358,10000100000_1_4_SMG
20726,200594,399633,10000100000_1_4_AC1
27706,268147,534216,10000100000_1_4_CV1
22191,212011,422064,10000100000_1_4_GYR
50468,482178,959901,10000100000_1_4_CTR
50209,485951,968135,10000100000_1_4_CTB
28000,271000,539900,10000100000_1_4_VRY
92965,519053,955583,10000100000_1_5_SMG
40813,227871,419513,10000100000_1_5_AC1
54700,305404,562252,10000100000_1_5_CV1
43089,240578,442906,10000100000_1_5_GYR
98124,547857,1008612,10000100000_1_5_CTR
98848,551898,1016050,10000100000_1_5_CTB
55200,308200,567400,10000100000_1_5_VRY
20990,437420,877862,10000100000_2_1_SMG
9213,191988,385301,10000100000_2_1_AC1
12342,257195,516167,10000100000_2_1_CV1
10088,203481,408025,10000100000_2_1_GYR
22970,463337,929096,10000100000_2_1_CTR
23065,465253,932939,10000100000_2_1_CTB
12500,260500,522800,10000100000_2_1_VRY
44249,461501,906681,10000100000_2_2_SMG
19388,202207,397262,10000100000_2_2_AC1
25961,270761,531947,10000100000_2_2_CV1
20522,214037,420505,10000100000_2_2_GYR
46614,486160,955128,10000100000_2_2_CTR
47083,491052,964739,10000100000_2_2_CTB
26300,274300,538900,10000100000_2_2_VRY
96423,514477,962368,10000100000_2_3_SMG
42243,225390,421609,10000100000_2_3_AC1
56855,303357,567452,10000100000_2_3_CV1
44630,238130,445439,10000100000_2_3_GYR
101711,542694,1015151,10000100000_2_3_CTR
102675,547837,1024770,10000100000_2_3_CTB
57200,305201,570900,10000100000_2_3_VRY
24928,451055,915247,10000100000_2_4_SMG
10903,197276,400296,10000100000_2_4_AC1
14660,265267,538259,10000100000_2_4_CV1
11563,209212,424517,10000100000_2_4_GYR
26313,476121,966108,10000100000_2_4_CTR
26579,480936,975879,10000100000_2_4_CTB
14800,267800,543400,10000100000_2_4_VRY
93440,511112,940175,10000100000_2_5_SMG
40753,222916,410047,10000100000_2_5_AC1
55903,305787,562486,10000100000_2_5_CV1
44368,241174,443348,10000100000_2_5_GYR
101458,551500,1013816,10000100000_2_5_CTR
102202,555546,1021254,10000100000_2_5_CTB
56600,309600,569500,10000100000_2_5_VRY
59132,476923,909540,10000100000_3_1_SMG
25785,207965,396609,10000100000_3_1_AC1
34760,280358,534671,10000100000_3_1_CV1
27447,221371,422177,10000100000_3_1_GYR
62472,503863,960917,10000100000_3_1_CTR
62582,504754,962616,10000100000_3_1_CTB
35100,283100,539900,10000100000_3_1_VRY
53573,495256,917961,10000100000_3_2_SMG
23487,217118,402430,10000100000_3_2_AC1
31437,290616,538660,10000100000_3_2_CV1
24821,229453,425294,10000100000_3_2_GYR
56592,523157,969677,10000100000_3_2_CTR
57012,527041,976875,10000100000_3_2_CTB
31900,294900,546600,10000100000_3_2_VRY
40593,475155,932287,10000100000_3_3_SMG
17807,208438,408970,10000100000_3_3_AC1
23819,278807,547039,10000100000_3_3_CV1
18828,220380,432400,10000100000_3_3_GYR
42849,501559,984094,10000100000_3_3_CTR
43165,505257,991350,10000100000_3_3_CTB
24100,282100,553501,10000100000_3_3_VRY
88852,490115,971632,10000100000_3_4_SMG
38854,214323,424885,10000100000_3_4_AC1
52135,287581,570116,10000100000_3_4_CV1
41518,227486,450647,10000100000_3_4_GYR
94417,517333,1024833,10000100000_3_4_CTR
95117,521172,1032437,10000100000_3_4_CTB
52700,290700,576300,10000100000_3_4_VRY
55037,472435,889329,10000100000_3_5_SMG
24132,207151,389947,10000100000_3_5_AC1
32311,277359,522110,10000100000_3_5_CV1
25497,218864,411998,10000100000_3_5_GYR
58093,498676,938726,10000100000_3_5_CTR
58561,502691,946284,10000100000_3_5_CTB
32700,280700,528400,10000100000_3_5_VRY
40843,442522,880488,20000100000_1_1_SMG
17901,193952,385907,20000100000_1_1_AC1
23995,259969,517261,20000100000_1_1_CV1
18918,204967,407822,20000100000_1_1_GYR
43082,466778,928748,20000100000_1_1_CTR
43398,470198,935553,20000100000_1_1_CTB
24200,262200,521700,20000100000_1_1_VRY
97865,532445,948664,20000100000_1_2_SMG
