id,indices,key,state
SMG_40000100000_@2@4@water,91289#669573#1181309#1798604#2360825,SMG,water
WTF_40000100000_@2@4@water,2004#14604#25755#39204#51455,WTF,water
AC1_40000100000_@2@5@air,44627#237115#423713,AC1,air
GYR_40000100000_@2@5@air,48204#257578#460546,GYR,air
CTB_40000100000_@2@5@air,110726#591676#1057909,CTB,air
CTR_40000100000_@2@5@air,109483#585030#1046027,CTR,air
CV1_40000100000_@2@5@air,61018#326051#582976,CV1,air
VRY_40000100000_@2@5@air,61700#329700#589500,VRY,air
SMG_40000100000_@2@5@air,104069#556100#994300,SMG,air
AC1_40000100000_@2@5@water,22507#273775#491801#759689#981626,AC1,water
GYR_40000100000_@2@5@water,24512#298163#535611#827364#1069071,GYR,water
CTB_40000100000_@2@5@water,56210#683748#1228265#1897313#2451597,CTB,water
CTR_40000100000_@2@5@water,55698#677517#1217072#1880024#2429257,CTR,water
CV1_40000100000_@2@5@water,31087#378147#679293#1049310#1355857,CV1,water
VRY_40000100000_@2@5@water,31363#381498#685312#1058609#1367872,VRY,water
PRS_40000100000_@2@5@water,1151#14001#25151#38851#50201,PRS,water
SMG_40000100000_@2@5@water,52797#642231#1153685#1782108#2302736,SMG,water
WTF_40000100000_@2@5@water,1152#14002#25152#38852#50202,WTF,water
AC1_40000100000_@3@1@air,14841#167548#355743,AC1,air
GYR_40000100000_@3@1@air,16167#182517#387526,GYR,air
CTB_40000100000_@3@1@air,37060#418400#888361,CTB,air
CTR_40000100000_@3@1@air,36761#415021#881187,CTR,air
CV1_40000100000_@3@1@air,20484#231261#491022,CV1,air
VRY_40000100000_@3@1@air,20700#233700#496200,VRY,air
SMG_40000100000_@3@1@air,34831#393235#834930,SMG,air
AC1_40000100000_@3@1@water,31389#316916#549639#841033#1046378,AC1,water
GYR_40000100000_@3@1@water,34194#345239#598762#916198#1139895,GYR,water
CTB_40000100000_@3@1@water,78371#791278#1372346#2099902#2612609,CTB,water
CTR_40000100000_@3@1@water,77733#784828#1361159#2082784#2591312,CTR,water
CV1_40000100000_@3@1@water,43291#437091#758065#1159956#1443168,CV1,water
VRY_40000100000_@3@1@water,43796#442182#766895#1173467#1459978,VRY,water
PRS_40000100000_@3@1@water,1605#16205#28105#43006#53506,PRS,water
SMG_40000100000_@3@1@water,73663#743738#1289894#1973738#2455641,SMG,water
WTF_40000100000_@3@1@water,1605#16205#28105#43006#53506,WTF,water
AC1_40000100000_@3@2@air,15948#201280#428995,AC1,air
GYR_40000100000_@3@2@air,17370#219237#467266,GYR,air
CTB_40000100000_@3@2@air,39875#503281#1072660,CTB,air
CTR_40000100000_@3@2@air,39554#499234#1064034,CTR,air
CV1_40000100000_@3@2@air,22008#277772#592024,CV1,air
VRY_40000100000_@3@2@air,22200#280200#597200,VRY,air
SMG_40000100000_@3@2@air,37376#471740#1005436,SMG,air
AC1_40000100000_@3@2@water,30370#278062#507153#739181#980999,AC1,water
GYR_40000100000_@3@2@water,33079#302871#552403#805133#1068527,GYR,water
CTB_40000100000_@3@2@water,75693#693043#1264031#1842339#2445048,CTB,water
CTR_40000100000_@3@2@water,75198#688509#1255761#1830285#2429052,CTR,water
CV1_40000100000_@3@2@water,41912#383745#699907#1020122#1353848,CV1,water
VRY_40000100000_@3@2@water,42351#387764#707236#1030804#1368025,VRY,water
PRS_40000100000_@3@2@water,1551#14202#25902#37751#50101,PRS,water
SMG_40000100000_@3@2@water,71175#651674#1188579#1732367#2299099,SMG,water
WTF_40000100000_@3@2@water,1553#14217#25930#37793#50156,WTF,water
AC1_40000100000_@3@3@air,42706#212957#398086,AC1,air
GYR_40000100000_@3@3@air,46460#231675#433077,GYR,air
CTB_40000100000_@3@3@air,107000#533566#997412,CTB,air
CTR_40000100000_@3@3@air,106070#528926#988738,CTR,air
CV1_40000100000_@3@3@air,59124#294827#551128,CV1,air
VRY_40000100000_@3@3@air,59700#297701#556500,VRY,air
SMG_40000100000_@3@3@air,100420#500753#936073,SMG,air
AC1_40000100000_@3@3@water,23553#274921#491079#742447#968385,AC1,water
GYR_40000100000_@3@3@water,25577#298554#533293#806269#1051629,GYR,water
CTB_40000100000_@3@3@water,58702#685211#1223960#1850469#2413596,CTB,water
CTR_40000100000_@3@3@water,58279#680266#1215126#1837113#2396176,CTR,water
CV1_40000100000_@3@3@water,32437#378628#676325#1022515#1333682,CV1,water
VRY_40000100000_@3@3@water,32802#382886#683930#1034014#1348681,VRY,water
PRS_40000100000_@3@3@water,1204#14054#25104#37954#49504,PRS,water
SMG_40000100000_@3@3@water,55191#644228#1150754#1739791#2269237,SMG,water
WTF_40000100000_@3@3@water,1204#14047#25091#37934#49478,WTF,water
AC1_40000100000_@3@4@air,29575#186063#381744,AC1,air
GYR_40000100000_@3@4@air,32170#202385#415232,GYR,air
CTB_40000100000_@3@4@air,73797#464276#952553,CTB,air
CTR_40000100000_@3@4@air,73302#461160#946160,CTR,air
CV1_40000100000_@3@4@air,40746#256344#525939,CV1,air
VRY_40000100000_@3@4@air,41200#259200#531800,VRY,air
SMG_40000100000_@3@4@air,68988#434020#890477,SMG,air
AC1_40000100000_@3@4@water,44964#304333#509871#754558#989458,AC1,water
GYR_40000100000_@3@4@water,48970#331444#555292#821777#1077603,GYR,water
CTB_40000100000_@3@4@water,112160#759143#1271846#1882207#2468153,CTB,water
CTR_40000100000_@3@4@water,111200#752641#1260954#1866087#2447016,CTR,water
CV1_40000100000_@3@4@water,61934#419193#702304#1039340#1362895,CV1,water
VRY_40000100000_@3@4@water,62674#424198#710689#1051750#1379168,VRY,water
PRS_40000100000_@3@4@water,2297#15547#26047#38547#50547,PRS,water
SMG_40000100000_@3@4@water,105408#713440#1195277#1768892#2319563,SMG,water
WTF_40000100000_@3@4@water,2301#15573#26090#38611#50630,WTF,water
AC1_40100000000_@1@1@air,26510#190307#378890,AC1,air
GYR_40100000000_@1@1@air,28796#206721#411568,GYR,air
CTB_40100000000_@1@1@air,66101#474530#944760,CTB,air
CTR_40100000000_@1@1@air,65659#471354#938438,CTR,air
CV1_40100000000_@1@1@air,36570#262526#522672,CV1,air
VRY_40100000000_@1@1@air,36900#264900#527400,VRY,air
SMG_40100000000_@1@1@air,62299#447231#890410,SMG,air
AC1_40100000000_@1@1@water,22516#273887#499826#730657#971268,AC1,water
GYR_40100000000_@1@1@water,24519#298243#544275#795632#1057641,GYR,water
CTB_40100000000_@1@1@water,56209#683738#1247781#1824033#2424703,CTB,water
CTR_40100000000_@1@1@water,55751#678160#1237602#1809152#2404921,CTR,water
CV1_40100000000_@1@1@water,31077#378017#689859#1008450#1340542,CV1,water
VRY_40100000000_@1@1@water,31382#381732#696638#1018360#1353715,VRY,water
PRS_40100000000_@1@1@water,1151#14001#25551#37352#49651,PRS,water
SMG_40100000000_@1@1@water,52864#643041#1173511#1715463#2280380,SMG,water
WTF_40100000000_@1@1@water,1152#14003#25555#37357#49658,WTF,water
AC1_40100000000_@1@2@air,17226#170100#370918,AC1,air
GYR_40100000000_@1@2@air,18750#185148#403732,GYR,air
CTB_40100000000_@1@2@air,43013#424745#926194,CTB,air
CTR_40100000000_@1@2@air,42613#420798#917587,CTR,air
CV1_40100000000_@1@2@air,23774#234767#511930,CV1,air
VRY_40100000000_@1@2@air,24000#237000#516801,VRY,air
SMG_40100000000_@1@2@air,40369#398643#869277,SMG,air
AC1_40100000000_@1@2@water,15730#263220#483320#742549#968518,AC1,water
GYR_40100000000_@1@2@water,17099#286123#525374#807159#1052790,GYR,water
CTB_40100000000_@1@2@water,39254#656856#1206108#1853004#2416902,CTB,water
CTR_40100000000_@1@2@water,38912#651137#1195605#1836868#2395856,CTR,water
CV1_40100000000_@1@2@water,21687#362906#666362#1023765#1335313,CV1,water
VRY_40100000000_@1@2@water,21930#366967#673819#1035222#1350256,VRY,water
PRS_40100000000_@1@2@water,804#13454#24704#37954#49504,PRS,water
SMG_40100000000_@1@2@water,36891#617317#1133506#1741462#2271416,SMG,water
WTF_40100000000_@1@2@water,804#13454#24704#37954#49504,WTF,water
AC1_40100000000_@1@3@air,14453#174003#364032,AC1,air
GYR_40100000000_@1@3@air,15700#189018#395445,GYR,air
CTB_40100000000_@1@3@air,35968#433040#905965,CTB,air
CTR_40100000000_@1@3@air,35775#430717#901104,CTR,air
CV1_40100000000_@1@3@air,19906#239649#501371,CV1,air
VRY_40100000000_@1@3@air,20200#243201#508801,VRY,air
SMG_40100000000_@1@3@air,33966#408934#855532,SMG,air
AC1_40100000000_@1@3@water,40789#294252#516400#748333#998860,AC1,water
GYR_40100000000_@1@3@water,44351#319948#561494#813681#1086085,GYR,water
CTB_40100000000_@1@3@water,101939#735384#1290566#1870205#2496313,CTB,water
CTR_40100000000_@1@3@water,101054#729000#1279363#1853970#2474643,CTR,water
CV1_40100000000_@1@3@water,56308#406201#712864#1033037#1378878,CV1,water
VRY_40100000000_@1@3@water,56824#409927#719404#1042514#1391527,VRY,water
PRS_40100000000_@1@3@water,2084#15035#26384#38234#51034,PRS,water
SMG_40100000000_@1@3@water,95674#690191#1211254#1755271#2342902,SMG,water
WTF_40100000000_@1@3@water,2086#15049#26410#38271#51083,WTF,water
AC1_40100000000_@1@4@air,23486#183644#377988,AC1,air
GYR_40100000000_@1@4@air,25546#199753#411146,GYR,air
CTB_40100000000_@1@4@air,58567#457966#942617,CTB,air
CTR_40100000000_@1@4@air,58093#454262#934994,CTR,air
CV1_40100000000_@1@4@air,32374#253147#521044,CV1,air
VRY_40100000000_@1@4@air,32700#255700#526300,VRY,air
SMG_40100000000_@1@4@air,55036#430354#885785,SMG,air
AC1_40100000000_@1@4@water,41301#329877#639973#833661#1061587,AC1,water
GYR_40100000000_@1@4@water,44968#359166#696797#907682#1155846,GYR,water
CTB_40100000000_@1@4@water,103231#824528#1599616#2083741#2653443,CTB,water
CTR_40100000000_@1@4@water,102338#817388#1585763#2065695#2630464,CTR,water
CV1_40100000000_@1@4@water,57038#455570#883824#1151314#1466087,CV1,water
VRY_40100000000_@1@4@water,57603#460083#892579#1162718#1480609,VRY,water
PRS_40100000000_@1@4@water,2111#16861#32711#42611#54261,PRS,water
SMG_40100000000_@1@4@water,96887#773850#1501299#1955668#2490354,SMG,water
WTF_40100000000_@1@4@water,2111#16861#32711#42611#54261,WTF,water
AC1_40100000000_@1@5@air,10356#170718#362218,AC1,air
GYR_40100000000_@1@5@air,11256#185567#393723,GYR,air
CTB_40100000000_@1@5@air,25824#425724#903273,CTB,air
CTR_40100000000_@1@5@air,25650#422855#897187,CTR,air
CV1_40100000000_@1@5@air,14277#235361#499374,CV1,air
VRY_40100000000_@1@5@air,14400#237400#503700,VRY,air
SMG_40100000000_@1@5@air,24250#399786#848240,SMG,air
AC1_40100000000_@1@5@water,24593#271108#496101#757289#981304,AC1,water
GYR_40100000000_@1@5@water,26747#294853#539553#823617#1067253,GYR,water
CTB_40100000000_@1@5@water,61412#676989#1238825#1891043#2450437,CTB,water
CTR_40100000000_@1@5@water,60836#670648#1227223#1873333#2427488,CTR,water
CV1_40100000000_@1@5@water,33927#373997#684378#1044691#1353723,CV1,water
VRY_40100000000_@1@5@water,34261#377683#691125#1054989#1367067,VRY,water
PRS_40100000000_@1@5@water,1257#13857#25358#38707#50157,PRS,water
SMG_40100000000_@1@5@water,57724#636334#1164430#1777481#2303281,SMG,water
WTF_40100000000_@1@5@water,1257#13857#25358#38707#50157,WTF,water
AC1_40100000000_@2@1@air,21643#196363#377986,AC1,air
GYR_40100000000_@2@1@air,23478#213011#410032,GYR,air
CTB_40100000000_@2@1@air,54076#490636#944442,CTB,air
CTR_40100000000_@2@1@air,53538#485748#935034,CTR,air
CV1_40100000000_@2@1@air,29871#271014#521684,CV1,air
VRY_40100000000_@2@1@air,30100#273100#525700,VRY,air
SMG_40100000000_@2@1@air,50793#460842#887092,SMG,air
AC1_40100000000_@2@1@water,37642#293936#528710#753700#989452,AC1,water
GYR_40100000000_@2@1@water,40928#319595#574863#819494#1075825,GYR,water
CTB_40100000000_@2@1@water,93959#733696#1319714#1881315#2469776,CTB,water
CTR_40100000000_@2@1@water,93181#727623#1308790#1865743#2449332,CTR,water
CV1_40100000000_@2@1@water,51941#405594#729550#1040008#1365314,CV1,water
VRY_40100000000_@2@1@water,52424#409364#736331#1049674#1378004,VRY,water
PRS_40100000000_@2@1@water,1924#15025#27024#38524#50574,PRS,water
SMG_40100000000_@2@1@water,88341#689830#1240812#1768837#2322115,SMG,water
WTF_40100000000_@2@1@water,1924#15025#27024#38524#50574,WTF,water
AC1_40100000000_@2@2@air,10867#164155#356305,AC1,air
GYR_40100000000_@2@2@air,11804#178310#387029,GYR,air
CTB_40100000000_@2@2@air,27061#408776#887264,CTB,air
CTR_40100000000_@2@2@air,26916#406581#882501,CTR,air
CV1_40100000000_@2@2@air,14963#226030#490607,CV1,air
VRY_40100000000_@2@2@air,15100#228100#495100,VRY,air
SMG_40100000000_@2@2@air,25467#384694#834993,SMG,air
AC1_40100000000_@2@2@water,43921#293470#509745#756358#1011778,AC1,water
GYR_40100000000_@2@2@water,47775#319224#554479#822734#1100570,GYR,water
CTB_40100000000_@2@2@water,109676#732831#1272899#1888723#2526541,CTB,water
CTR_40100000000_@2@2@water,108736#726551#1261991#1872538#2504890,CTR,water
CV1_40100000000_@2@2@water,60155#404393#702733#1042921#1395259,CV1,water
VRY_40100000000_@2@2@water,60772#408538#709934#1053609#1409557,VRY,water
PRS_40100000000_@2@2@water,2244#14994#26044#38645#51694,PRS,water
SMG_40100000000_@2@2@water,103088#688815#1196445#1775281#2374790,SMG,water
WTF_40100000000_@2@2@water,2244#14994#26044#38645#51694,WTF,water
AC1_40100000000_@2@3@air,18773#185716#369282,AC1,air
GYR_40100000000_@2@3@air,20392#201739#401142,GYR,air
CTB_40100000000_@2@3@air,46852#463513#921660,CTB,air
CTR_40100000000_@2@3@air,46561#460628#915924,CTR,air
CV1_40100000000_@2@3@air,25900#256227#509489,CV1,air
VRY_40100000000_@2@3@air,26200#259200#515400,VRY,air
SMG_40100000000_@2@3@air,44061#435896#866747,SMG,air
AC1_40100000000_@2@3@water,42361#298795#529782#776429#1005458,AC1,water
GYR_40100000000_@2@3@water,45761#324706#575970#844268#1093402,GYR,water
CTB_40100000000_@2@3@water,105063#745497#1322376#1938366#2510356,CTB,water
CTR_40100000000_@2@3@water,104152#739031#1310908#1921556#2488586,CTR,water
CV1_40100000000_@2@3@water,58031#411771#730406#1070644#1386580,CV1,water
VRY_40100000000_@2@3@water,58615#415917#737762#1081426#1400544,VRY,water
PRS_40100000000_@2@3@water,2164#15264#27064#39664#51364,PRS,water
SMG_40100000000_@2@3@water,98699#700342#1242280#1820960#2358306,SMG,water
WTF_40100000000_@2@3@water,2164#15264#27064#39664#51364,WTF,water
AC1_40100000000_@2@4@air,25476#188636#390868,AC1,air
GYR_40100000000_@2@4@air,27716#205217#425225,GYR,air
CTB_40100000000_@2@4@air,63572#470718#975364,CTB,air
CTR_40100000000_@2@4@air,63235#468219#970187,CTR,air
CV1_40100000000_@2@4@air,35085#259781#538286,CV1,air
VRY_40100000000_@2@4@air,35600#263600#546201,VRY,air
SMG_40100000000_@2@4@air,59746#442386#916658,SMG,air
AC1_40100000000_@2@4@water,35055#286560#509686#747490#989210,AC1,water
GYR_40100000000_@2@4@water,38156#311916#554785#813631#1076739,GYR,water
CTB_40100000000_@2@4@water,87417#714611#1271032#1864060#2466850,CTB,water
CTR_40100000000_@2@4@water,86670#708504#1260169#1848129#2445767,CTR,water
CV1_40100000000_@2@4@water,48320#395000#702560#1030355#1363545,CV1,water
VRY_40100000000_@2@4@water,48796#398890#709480#1040503#1376975,VRY,water
PRS_40100000000_@2@4@water,1792#14641#26041#38191#50541,PRS,water
SMG_40100000000_@2@4@water,82189#671870#1195010#1752569#2319305,SMG,water
WTF_40100000000_@2@4@water,1792#14641#26041#38191#50541,WTF,water
AC1_40100000000_@2@5@air,17825#174283#371220,AC1,air
GYR_40100000000_@2@5@air,19375#189442#403507,GYR,air
CTB_40100000000_@2@5@air,44387#433990#924391,CTB,air
CTR_40100000000_@2@5@air,44003#430238#916399,CTR,air
CV1_40100000000_@2@5@air,24110#239519#510657,CV1,air
VRY_40100000000_@2@5@air,24401#242401#516800,VRY,air
SMG_40100000000_@2@5@air,41934#410010#873314,SMG,air
AC1_40100000000_@2@5@water,12080#249949#479986#733517#965513,AC1,water
GYR_40100000000_@2@5@water,13142#271919#522177#797993#1050381,GYR,water
CTB_40100000000_@2@5@water,30128#623397#1197134#1829465#2408085,CTB,water
CTR_40100000000_@2@5@water,29890#618475#1187683#1815022#2389074,CTR,water
CV1_40100000000_@2@5@water,16652#344550#661654#1011143#1330945,CV1,water
VRY_40100000000_@2@5@water,16829#348226#668712#1021929#1345142,VRY,water
PRS_40100000000_@2@5@water,617#12767#24518#37467#49317,PRS,water
SMG_40100000000_@2@5@water,28326#586114#1125539#1720055#2264070,SMG,water
WTF_40100000000_@2@5@water,617#12767#24518#37467#49317,WTF,water
AC1_40100000000_@3@1@air,15236#186213#367392,AC1,air
GYR_40100000000_@3@1@air,16539#202140#398815,GYR,air
CTB_40100000000_@3@1@air,37965#464023#915502,CTB,air
CTR_40100000000_@3@1@air,37659#460284#908124,CTR,air
CV1_40100000000_@3@1@air,20585#256121#505709,CV1,air
VRY_40100000000_@3@1@air,20800#258801#511000,VRY,air
SMG_40100000000_@3@1@air,35043#436004#860888,SMG,air
AC1_40100000000_@3@1@water,22541#325100#549327#817615#1034009,AC1,water
GYR_40100000000_@3@1@water,24485#353142#596709#888140#1123198,GYR,water
CTB_40100000000_@3@1@water,56180#810281#1369146#2037831#2577172,CTB,water
CTR_40100000000_@3@1@water,55728#803770#1358143#2021455#2556462,CTR,water
CV1_40100000000_@3@1@water,31064#448038#757057#1126801#1425025,CV1,water
VRY_40100000000_@3@1@water,31361#452311#764278#1137548#1438616,VRY,water
PRS_40100000000_@3@1@water,1151#16601#28051#41751#52801,PRS,water
SMG_40100000000_@3@1@water,52849#762238#1287967#1917005#2424368,SMG,water
WTF_40100000000_@3@1@water,1151#16597#28044#41740#52787,WTF,water
AC1_40100000000_@3@2@air,15271#171565#363419,AC1,air
GYR_40100000000_@3@2@air,16659#187158#396449,GYR,air
CTB_40100000000_@3@2@air,38212#429298#909364,CTB,air
CTR_40100000000_@3@2@air,37806#424734#899698,CTR,air
CV1_40100000000_@3@2@air,21122#237300#502663,CV1,air
VRY_40100000000_@3@2@air,21300#239300#506901,VRY,air
SMG_40100000000_@3@2@air,35911#403442#854596,SMG,air
AC1_40100000000_@3@2@water,17833#294819#515037#757767#988752,AC1,water
GYR_40100000000_@3@2@water,19401#320735#560311#824377#1075666,GYR,water
CTB_40100000000_@3@2@water,44471#735200#1284367#1889671#2465686,CTB,water
CTR_40100000000_@3@2@water,44091#728917#1273391#1873522#2444614,CTR,water
CV1_40100000000_@3@2@water,24586#406464#710077#1044726#1363183,CV1,water
VRY_40100000000_@3@2@water,24818#410293#716766#1054567#1376023,VRY,water
PRS_40100000000_@3@2@water,911#15061#26311#38711#50511,PRS,water
SMG_40100000000_@3@2@water,41817#691328#1207723#1776906#2318548,SMG,water
WTF_40100000000_@3@2@water,911#15061#26311#38711#50511,WTF,water
AC1_40100000000_@3@3@air,36961#197316#374786,AC1,air
GYR_40100000000_@3@3@air,40040#213755#406009,GYR,air
CTB_40100000000_@3@3@air,92042#491367#933309,CTB,air
CTR_40100000000_@3@3@air,91178#486753#924546,CTR,air
CV1_40100000000_@3@3@air,50922#271848#516352,CV1,air
VRY_40100000000_@3@3@air,51400#274400#521200,VRY,air
SMG_40100000000_@3@3@air,86392#461201#876013,SMG,air
AC1_40100000000_@3@3@water,19405#269055#504020#736048#981782,AC1,water
GYR_40100000000_@3@3@water,21087#292384#547722#799869#1066910,GYR,water
CTB_40100000000_@3@3@water,48409#671229#1257412#1836268#2449317,CTB,water
CTR_40100000000_@3@3@water,47988#665391#1246475#1820296#2428014,CTR,water
CV1_40100000000_@3@3@water,26344#370470#694354#1014189#1352917,CV1,water
VRY_40100000000_@3@3@water,27011#374518#701584#1024561#1366617,VRY,water
PRS_40100000000_@3@3@water,991#13741#25741#37591#50141,PRS,water
SMG_40100000000_@3@3@water,45502#630909#1181881#1725965#2302189,SMG,water
WTF_40100000000_@3@3@water,991#13741#25741#37591#50141,WTF,water
AC1_40100000000_@3@4@air,28008#190906#367379,AC1,air
GYR_40100000000_@3@4@air,30404#207242#398817,GYR,air
CTB_40100000000_@3@4@air,70030#477341#918596,CTB,air
CTR_40100000000_@3@4@air,69231#471900#908125,CTR,air
CV1_40100000000_@3@4@air,38755#264165#508360,CV1,air
VRY_40100000000_@3@4@air,39200#267200#514200,VRY,air
SMG_40100000000_@3@4@air,65945#449499#865016,SMG,air
AC1_40100000000_@3@4@water,7896#257682#483960#741583#970799,AC1,water
GYR_40100000000_@3@4@water,8584#280141#526139#806216#1055409,GYR,water
CTB_40100000000_@3@4@water,19681#642330#1206376#1848558#2419930,CTB,water
CTR_40100000000_@3@4@water,19520#637082#1196521#1833457#2400161,CTR,water
CV1_40100000000_@3@4@water,10878#355030#666790#1021739#1337548,CV1,water
VRY_40100000000_@3@4@water,10982#358428#673172#1031518#1350350,VRY,water
PRS_40100000000_@3@4@water,403#13153#24704#37853#49553,PRS,water
SMG_40100000000_@3@4@water,18507#604002#1134391#1738254#2275532,SMG,water
WTF_40100000000_@3@4@water,403#13153#24704#37853#49553,WTF,water
AC1_40100000000_@3@5@air,37944#191012#388779,AC1,air
GYR_40100000000_@3@5@air,41308#207945#423243,GYR,air
CTB_40100000000_@3@5@air,94624#476342#969529,CTB,air
CTR_40100000000_@3@5@air,93863#472511#961732,CTR,air
CV1_40100000000_@3@5@air,52305#263305#535920,CV1,air
VRY_40100000000_@3@5@air,52800#265800#541000,VRY,air
SMG_40100000000_@3@5@air,88985#447959#911759,SMG,air
AC1_40100000000_@3@5@water,23566#271159#500159#752645#977730,AC1,water
